year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version
2018,Ohio,OH,39,31,24,US House,1,gen,FALSE,Steve Chabot,republican,FALSE,total,154409,300871,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,1,gen,FALSE,NA,NA,TRUE,total,5,300871,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,1,gen,FALSE,Dirk Kubala,libertarian,FALSE,total,5339,300871,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,1,gen,FALSE,Aftab Pureval,democrat,FALSE,total,141118,300871,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,2,gen,FALSE,NA,NA,TRUE,total,8,289661,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,2,gen,FALSE,James J. Condit Jr,green,FALSE,total,3606,289661,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,2,gen,FALSE,Jill Schiller,democrat,FALSE,total,119333,289661,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,2,gen,FALSE,Brad Wenstrup,republican,FALSE,total,166714,289661,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,3,gen,FALSE,Joyce Beatty,democrat,FALSE,total,181575,246677,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,3,gen,FALSE,Jim Burgess,republican,FALSE,total,65040,246677,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,3,gen,FALSE,NA,NA,TRUE,total,62,246677,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,4,gen,FALSE,Janet Garrett,democrat,FALSE,total,89412,257405,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,4,gen,FALSE,Jim Jordan,republican,FALSE,total,167993,257405,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,5,gen,FALSE,J. Michael Galbraith,democrat,FALSE,total,99655,283617,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,5,gen,FALSE,Don Kissick,libertarian,FALSE,total,7393,283617,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,5,gen,FALSE,Bob Latta,republican,FALSE,total,176569,283617,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,6,gen,FALSE,Bill Johnson,republican,FALSE,total,172774,249490,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,6,gen,FALSE,Shawna Roberts,democrat,FALSE,total,76716,249490,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,7,gen,FALSE,Bob Gibbs,republican,FALSE,total,153117,260653,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,7,gen,FALSE,Ken Harbaugh,democrat,FALSE,total,107536,260653,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,8,gen,FALSE,Warren Davidson,republican,FALSE,total,173852,261133,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,8,gen,FALSE,Vanessa Enoch,democrat,FALSE,total,87281,261133,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,9,gen,FALSE,Marcy Kaptur,democrat,FALSE,total,157219,231937,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,9,gen,FALSE,Steven W. Kraus,republican,FALSE,total,74670,231937,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,9,gen,FALSE,NA,NA,TRUE,total,48,231937,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,10,gen,FALSE,Theresa A. Gasper,democrat,FALSE,total,118785,281726,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,10,gen,FALSE,David A. Harlow,libertarian,FALSE,total,5387,281726,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,10,gen,FALSE,Mike Turner,republican,FALSE,total,157554,281726,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,11,gen,FALSE,NA,NA,TRUE,total,36,250660,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,11,gen,FALSE,Marcia L. Fudge,democrat,FALSE,total,206138,250660,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,11,gen,FALSE,Beverly A. Goldstein,republican,FALSE,total,44486,250660,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,12,gen,FALSE,Troy Balderson,republican,FALSE,total,175677,341647,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,12,gen,FALSE,NA,NA,TRUE,total,1,341647,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,12,gen,FALSE,Joe Manchik,green,FALSE,total,4718,341647,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,12,gen,FALSE,Danny O'Connor,democrat,FALSE,total,161251,341647,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,13,gen,FALSE,Chris DePizzo,republican,FALSE,total,98047,251370,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,13,gen,FALSE,Tim Ryan,democrat,FALSE,total,153323,251370,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,14,gen,FALSE,David P. Joyce,republican,FALSE,total,169809,307358,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,14,gen,FALSE,Betsy Rader,democrat,FALSE,total,137549,307358,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,15,gen,FALSE,Johnathan Miller,libertarian,FALSE,total,5738,292443,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,15,gen,FALSE,Rick Neal,democrat,FALSE,total,116112,292443,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,15,gen,FALSE,Steve Stivers,republican,FALSE,total,170593,292443,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,16,gen,FALSE,Anthony Gonzalez,republican,FALSE,total,170029,299710,FALSE,20190110
2018,Ohio,OH,39,31,24,US House,16,gen,FALSE,Susan Moran Palmer,democrat,FALSE,total,129681,299710,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,1,gen,FALSE,Kevin Hern,republican,FALSE,total,150129,253171,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,1,gen,FALSE,Tim Gilpin,democrat,FALSE,total,103042,253171,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,2,gen,FALSE,Richard Castaldo,libertarian,FALSE,total,4140,216002,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,2,gen,FALSE,Markwayne Mullin,republican,FALSE,total,140451,216002,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,2,gen,FALSE,Jason Nichols,democrat,FALSE,total,65021,216002,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,2,gen,FALSE,John Foreman,independent,FALSE,total,6390,216002,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,3,gen,FALSE,Frank D. Lucas,republican,FALSE,total,172913,234065,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,3,gen,FALSE,Frankie Robbins,democrat,FALSE,total,61152,234065,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,4,gen,FALSE,Tom Cole,republican,FALSE,total,149227,236638,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,4,gen,FALSE,Mary Brannon,democrat,FALSE,total,78088,236638,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,4,gen,FALSE,Ruby Peters,independent,FALSE,total,9323,236638,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,5,gen,FALSE,Steve Russell,republican,FALSE,total,117811,238960,FALSE,20190110
2018,Oklahoma,OK,40,73,53,US House,5,gen,FALSE,Kendra Horn,democrat,FALSE,total,121149,238960,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,1,gen,FALSE,Drew A Layda,libertarian,FALSE,total,15121,363249,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,1,gen,FALSE,Suzanne Bonamici,democrat,FALSE,total,231198,363249,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,1,gen,FALSE,John Verbeek,republican,FALSE,total,116446,363249,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,1,gen,FALSE,NA,NA,TRUE,total,484,363249,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,2,gen,FALSE,Mark R Roberts,independent,FALSE,total,15536,368709,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,2,gen,FALSE,Greg Walden,republican,FALSE,total,207597,368709,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,2,gen,FALSE,Jamie McLeod-Skinner,democrat,FALSE,total,145298,368709,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,2,gen,FALSE,NA,NA,TRUE,total,278,368709,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,3,gen,FALSE,Marc W Koller,independent,FALSE,total,21352,384326,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,3,gen,FALSE,Earl Blumenauer,democrat,FALSE,total,279019,384326,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,3,gen,FALSE,Gary Lyndon Dye,libertarian,FALSE,total,5767,384326,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,3,gen,FALSE,Michael Marsh,constitution,FALSE,total,1487,384326,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,3,gen,FALSE,Tom Harrison,republican,FALSE,total,76187,384326,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,3,gen,FALSE,NA,NA,TRUE,total,514,384326,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,4,gen,FALSE,Art Robinson,republican,FALSE,total,152414,372893,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,4,gen,FALSE,Richard R Jacobson,libertarian,FALSE,total,5370,372893,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,4,gen,FALSE,Mike Beilstein,pacific green,FALSE,total,5956,372893,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,4,gen,FALSE,Peter DeFazio,democrat,FALSE,total,208710,372893,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,4,gen,FALSE,NA,NA,TRUE,total,443,372893,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,5,gen,FALSE,Mark Callahan,republican,FALSE,total,149887,358469,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,5,gen,FALSE,Dan Souza,libertarian,FALSE,total,6054,358469,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,5,gen,FALSE,Marvin Sandnes,pacific green,FALSE,total,4802,358469,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,5,gen,FALSE,Kurt Schrader,democrat,FALSE,total,197187,358469,FALSE,20190110
2018,Oregon,OR,41,92,72,US House,5,gen,FALSE,NA,NA,TRUE,total,539,358469,FALSE,20190110
2018,Rhode Island,RI,44,15,5,US House,1,gen,FALSE,David N. Cicilline,democrat,FALSE,total,116099,174083,FALSE,20190110
2018,Rhode Island,RI,44,15,5,US House,1,gen,FALSE,Patrick J. Donovan,republican,FALSE,total,57567,174083,FALSE,20190110
2018,Rhode Island,RI,44,15,5,US House,1,gen,FALSE,NA,NA,TRUE,total,417,174083,FALSE,20190110
2018,Rhode Island,RI,44,15,5,US House,2,gen,FALSE,James R. Langevin,democrat,FALSE,total,126476,199197,FALSE,20190110
2018,Rhode Island,RI,44,15,5,US House,2,gen,FALSE,Salvatore G. Caiozzo,republican,FALSE,total,72271,199197,FALSE,20190110
2018,Rhode Island,RI,44,15,5,US House,2,gen,FALSE,NA,NA,TRUE,total,450,199197,FALSE,20190110
2018,South Dakota,SD,46,45,37,US House,0,gen,FALSE,George D. Hendrickson,libertarian,FALSE,total,4896,335471,FALSE,20190110
2018,South Dakota,SD,46,45,37,US House,0,gen,FALSE,"Dustin ""Dusty"" Johnson",republican,FALSE,total,202446,335471,FALSE,20190110
2018,South Dakota,SD,46,45,37,US House,0,gen,FALSE,Tim Bjorkman,democrat,FALSE,total,120816,335471,FALSE,20190110
2018,South Dakota,SD,46,45,37,US House,0,gen,FALSE,Ron Wieczorek,independent,FALSE,total,7313,335471,FALSE,20190110
2018,Utah,UT,49,87,67,US House,1,gen,FALSE,Lee Castillo,democrat,FALSE,total,63308,254333,FALSE,20190110
2018,Utah,UT,49,87,67,US House,1,gen,FALSE,Rob Bishop,republican,FALSE,total,156692,254333,FALSE,20190110
2018,Utah,UT,49,87,67,US House,1,gen,FALSE,Eric Eliason,independent,FALSE,total,29547,254333,FALSE,20190110
2018,Utah,UT,49,87,67,US House,1,gen,FALSE,Adam Davis,green,FALSE,total,4786,254333,FALSE,20190110
2018,Utah,UT,49,87,67,US House,2,gen,FALSE,Chris Stewart,republican,FALSE,total,151489,270044,FALSE,20190110
2018,Utah,UT,49,87,67,US House,2,gen,FALSE,Jeffrey Whipple,libertarian,FALSE,total,13504,270044,FALSE,20190110
2018,Utah,UT,49,87,67,US House,2,gen,FALSE,Shireen Ghorbani,democrat,FALSE,total,105051,270044,FALSE,20190110
2018,Utah,UT,49,87,67,US House,3,gen,FALSE,John Curtis,republican,FALSE,total,174856,258858,FALSE,20190110
2018,Utah,UT,49,87,67,US House,3,gen,FALSE,James Courage Singer,democrat,FALSE,total,70686,258858,FALSE,20190110
2018,Utah,UT,49,87,67,US House,3,gen,FALSE,Timothy L. Zeidner,united utah,FALSE,total,6630,258858,FALSE,20190110
2018,Utah,UT,49,87,67,US House,3,gen,FALSE,Gregory C. Duerden,independent american,FALSE,total,6686,258858,FALSE,20190110
2018,Utah,UT,49,87,67,US House,4,gen,FALSE,Mia B. Love,republican,FALSE,total,134270,269271,FALSE,20190110
2018,Utah,UT,49,87,67,US House,4,gen,FALSE,Ben McAdams,democrat,FALSE,total,134964,269271,FALSE,20190110
2018,Utah,UT,49,87,67,US House,4,gen,FALSE,NA,NA,TRUE,total,37,269271,FALSE,20190110
2018,Vermont,VT,50,13,6,US House,0,gen,FALSE,Cris Ericson,independent,FALSE,total,9110,272451,FALSE,20190110
2018,Vermont,VT,50,13,6,US House,0,gen,FALSE,Laura S. Potter,liberty union,FALSE,total,3924,272451,FALSE,20190110
2018,Vermont,VT,50,13,6,US House,0,gen,FALSE,Anya Tynio,republican,FALSE,total,70705,272451,FALSE,20190110
2018,Vermont,VT,50,13,6,US House,0,gen,FALSE,Peter Welch,democrat,FALSE,total,188547,272451,FALSE,20190110
2018,Vermont,VT,50,13,6,US House,0,gen,FALSE,NA,NA,TRUE,total,165,272451,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,1,gen,FALSE,John B Larson,democrat,FALSE,total,166155,274140,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,1,gen,FALSE,Jennifer T Nye,republican,FALSE,total,96024,274140,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,1,gen,FALSE,John B Larson,working families,FALSE,total,8932,274140,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,1,gen,FALSE,Thomas McCormick,green,FALSE,total,3029,274140,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,2,gen,FALSE,Joe Courtney,democrat,FALSE,total,167659,289114,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,2,gen,FALSE,Danny Postemski Jr,republican,FALSE,total,102483,289114,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,2,gen,FALSE,Joe Courtney,working families,FALSE,total,12072,289114,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,2,gen,FALSE,Daniel Reale,libertarian,FALSE,total,3305,289114,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,2,gen,FALSE,Michelle Louise Bicking,green,FALSE,total,3595,289114,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,3,gen,FALSE,Rosa L DeLauro,democrat,FALSE,total,163211,270239,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,3,gen,FALSE,Angel Cadena,republican,FALSE,total,95667,270239,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,3,gen,FALSE,Rosa L DeLauro,working families,FALSE,total,11361,270239,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,4,gen,FALSE,Jim Himes,democrat,FALSE,total,168726,275651,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,4,gen,FALSE,Harry Arora,republican,FALSE,total,103175,275651,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,4,gen,FALSE,Harry Arora,independent,FALSE,total,3746,275651,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,4,gen,FALSE,NA,NA,TRUE,total,4,275651,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,5,gen,FALSE,Jahana Hayes,democrat,FALSE,total,142901,270664,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,5,gen,FALSE,Manny Santos,republican,FALSE,total,115146,270664,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,5,gen,FALSE,Jahana Hayes,working families,FALSE,total,8324,270664,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,5,gen,FALSE,Manny Santos,independent,FALSE,total,4280,270664,FALSE,20190110
2018,Connecticut,CT,9,16,1,US House,5,gen,FALSE,NA,NA,TRUE,total,13,270664,FALSE,20190110
2018,West Virginia,WV,54,55,56,US House,1,gen,FALSE,David B McKinley,republican,FALSE,total,127997,198214,TRUE,20190110
2018,West Virginia,WV,54,55,56,US House,1,gen,FALSE,Kendra Fershee,democrat,FALSE,total,70217,198214,TRUE,20190110
2018,West Virginia,WV,54,55,56,US House,2,gen,FALSE,Alex X. Mooney,republican,FALSE,total,110504,204792,TRUE,20190110
2018,West Virginia,WV,54,55,56,US House,2,gen,FALSE,Talley Sergent,democrat,FALSE,total,88011,204792,TRUE,20190110
2018,West Virginia,WV,54,55,56,US House,2,gen,FALSE,"Daniel P. ""Danny"" Lutz Jr.",mountain,FALSE,total,6277,204792,TRUE,20190110
2018,West Virginia,WV,54,55,56,US House,3,gen,FALSE,Carol Miller,republican,FALSE,total,98645,174985,TRUE,20190110
2018,West Virginia,WV,54,55,56,US House,3,gen,FALSE,Richard Ojeda II,democrat,FALSE,total,76340,174985,TRUE,20190110
2018,Wisconsin,WI,55,35,25,US House,1,gen,FALSE,Bryan Steil,republican,FALSE,total,177492,325317,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,1,gen,FALSE,Randy Bryce,democrat,FALSE,total,137508,325317,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,1,gen,FALSE,Ken Yorgan,independent,FALSE,total,10006,325317,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,1,gen,FALSE,NA,NA,TRUE,total,311,325317,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,2,gen,FALSE,Mark Pocan,democrat,FALSE,total,309116,317295,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,2,gen,FALSE,NA,NA,TRUE,total,8179,317295,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,3,gen,FALSE,Steve Toft,republican,FALSE,total,126980,314989,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,3,gen,FALSE,Ron Kind,democrat,FALSE,total,187888,314989,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,3,gen,FALSE,NA,NA,TRUE,total,121,314989,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,4,gen,FALSE,Tim Rogers,republican,FALSE,total,59091,273087,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,4,gen,FALSE,Gwen S. Moore,democrat,FALSE,total,206487,273087,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,4,gen,FALSE,Robert R. Raymond,independent,FALSE,total,7170,273087,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,4,gen,FALSE,NA,NA,TRUE,total,339,273087,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,5,gen,FALSE,"F. James Sensenbrenner, Jr.",republican,FALSE,total,225619,364288,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,5,gen,FALSE,Tom Palzewicz,democrat,FALSE,total,138385,364288,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,5,gen,FALSE,NA,NA,TRUE,total,284,364288,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,6,gen,FALSE,Glenn Grothman,republican,FALSE,total,180311,325065,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,6,gen,FALSE,Dan Kohl,democrat,FALSE,total,144536,325065,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,6,gen,FALSE,NA,NA,TRUE,total,218,325065,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,7,gen,FALSE,Sean P. Duffy,republican,FALSE,total,194061,322840,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,7,gen,FALSE,Margaret Engebretson,democrat,FALSE,total,124307,322840,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,7,gen,FALSE,Ken Driessen,independent,FALSE,total,4416,322840,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,7,gen,FALSE,NA,NA,TRUE,total,56,322840,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,8,gen,FALSE,Mike Gallagher,NA,FALSE,total,209410,328774,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,8,gen,FALSE,Beau Liegeois,NA,FALSE,total,119265,328774,FALSE,20190110
2018,Wisconsin,WI,55,35,25,US House,8,gen,FALSE,NA,NA,TRUE,total,99,328774,FALSE,20190110
2018,Wyoming,WY,56,83,68,US House,0,gen,FALSE,Liz Cheney,republican,FALSE,total,127963,201245,FALSE,20190110
2018,Wyoming,WY,56,83,68,US House,0,gen,FALSE,Greg Hunter,democrat,FALSE,total,59903,201245,FALSE,20190110
2018,Wyoming,WY,56,83,68,US House,0,gen,FALSE,Richard Brubaker,libertarian,FALSE,total,6918,201245,FALSE,20190110
2018,Wyoming,WY,56,83,68,US House,0,gen,FALSE,Daniel Clyde Cummings,constitution,FALSE,total,6070,201245,FALSE,20190110
2018,Wyoming,WY,56,83,68,US House,0,gen,FALSE,NA,NA,TRUE,total,391,201245,FALSE,20190110
2018,North Carolina,NC,37,56,47,US House,1,gen,FALSE,G. K. Butterfield,democrat,FALSE,total,190457,272675,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,1,gen,FALSE,Roger W. Allison,republican,FALSE,total,82218,272675,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,2,gen,FALSE,George Holding,republican,FALSE,total,170072,331704,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,2,gen,FALSE,Linda Coleman,democrat,FALSE,total,151977,331704,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,2,gen,FALSE,Jeff Matemu,libertarian,FALSE,total,9655,331704,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,3,gen,FALSE,Walter B. Jones,republican,FALSE,total,187901,187901,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,4,gen,FALSE,David Price,democrat,FALSE,total,247067,341403,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,4,gen,FALSE,Steve A. (Von) Loor,republican,FALSE,total,82052,341403,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,4,gen,FALSE,Barbara Howe,libertarian,FALSE,total,12284,341403,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,5,gen,FALSE,Virginia Foxx,republican,FALSE,total,159917,280385,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,5,gen,FALSE,DD Adams,democrat,FALSE,total,120468,280385,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,6,gen,FALSE,B. Mark Walker,republican,FALSE,total,160709,284360,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,6,gen,FALSE,Ryan Watts,democrat,FALSE,total,123651,284360,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,7,gen,FALSE,David Rouzer,republican,FALSE,total,156809,282312,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,7,gen,FALSE,Kyle Horton,democrat,FALSE,total,120838,282312,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,7,gen,FALSE,David W. Fallin,constitution,FALSE,total,4665,282312,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,8,gen,FALSE,Richard Hudson,republican,FALSE,total,141402,255521,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,8,gen,FALSE,Frank McNeill,democrat,FALSE,total,114119,255521,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,9,gen,FALSE,Mark Harris,republican,FALSE,total,139246,282717,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,9,gen,FALSE,Dan McCready,democrat,FALSE,total,138341,282717,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,9,gen,FALSE,Jeff Scott,libertarian,FALSE,total,5130,282717,TRUE,20190110
2018,North Carolina,NC,37,56,47,US House,10,gen,FALSE,Patrick McHenry,republican,FALSE,total,164969,278228,TRUE,20190110
